Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year,Background,Story,Award Region,Award Category,Jury,Summary,Location,Location_probability
1,Not Specified,2002 Photo Contest,Sports,"03 February, 2001",https://www.worldpressphoto.org/getmedia/8c073885-8469-4e4e-aaec-a3646087a3db/2002-Craig-Golding-SPS2-AL?maxsidesize=1920&resizemode=force,F:\Temp\2002\Craig Golding\1.jpg,"At beaches along the Australian coastline, surf lifesavers participate in tough physical competitions to develop their skills, here at Wanda Beach, Sydney. 

Surf Lifesaving Australia is one of the world's largest volunteer organizations, with more than 100,000 members. From September to April, lifesavers complete a required number of hours on patrol, before competing on the sand and in the sea. At club carnivals, men and women test their stamina in rescue and resuscitation events.",2nd prize,Craig Golding,2002,,,,,,"Surf lifesavers participate in tough physical competitions to develop their skills, here at Wanda Beach, Sydney.",Australia,0.9992371314151427
1,Not Specified,2002 Photo Contest,Sports,"13 May, 2001",https://www.worldpressphoto.org/getmedia/eef0e9b9-0a1b-48bb-882a-364138d8f53f/2002-Jens-Rotzsch-SPS3-AJ?maxsidesize=1920&resizemode=force,F:\Temp\2002\Jens R?tzsch\1.jpg,"Turbo golfers avoid conventional greens, in favor of rooftops, garbage containers or construction sites. Named after a Norwegian punk band, Turbo Negro, the movement claims members all over Europe. Their uniforms (jeans and baggy pants), and the loud music they play, keep them out of traditional golf clubs.",3rd prize,Jens R?tzsch,2002,,,,,,"The Turbo Negro movement is a group of golfers who play on rooftops, garbage containers or construction sites.",None,None
1,Not Specified,2002 Photo Contest,Portraits,"13 December, 2001",https://www.worldpressphoto.org/getmedia/091376f8-a8fa-4653-a0a4-08185df0d22b/2002-Marco-Di-Lauro-PO2?maxsidesize=1920&resizemode=force,F:\Temp\2002\Marco Di Lauro\1.jpg,"Maryam (9) covers herself with a scarf after leaving the damaged house where she found shelter. To survive, she collects wood and plastic to sell at a market. In Kabul, years of warfare forced many residents to flee. With the city in ruins, those that remained continued a struggle to survive. In 2001, American air strikes weakened the grip of the ruling Taliban regime, and by November, opposing Northern Alliance troops captured Kabul.",2nd prize,Marco Di Lauro,2002,,,,,,Maryam (9) collects wood and plastic to sell at a market in Kabul.,Afghanistan,0.9998674435555444
1,Not Specified,2002 Photo Contest,Portraits,"01 April, 2001",https://www.worldpressphoto.org/getmedia/1ca748d5-7c60-40a5-bf57-c628f0b368da/2002-Ziyah-Gafic-POS2-AI?maxsidesize=1920&resizemode=force,F:\Temp\2002\Ziyah Gafic\1.jpg,"Children play in the suburbs of Gorazde, a city encircled by Serb military forces for three years. In the Bosnian civil war of 1992-1995, Gorazde was the last remaining United Nations safe area in eastern Bosnia, yet it was repeatedly attacked. Since then, the photographer has observed the war's impact on his family, and others who came to the city for safety.",2nd prize,Ziyah Gafic,2002,,,,,,"The photographer has observed the impact of the Bosnian civil war on his family, and others who came to the city for safety.",None,None
1,Not Specified,2002 Photo Contest,Portraits,"07 January, 2001",https://www.worldpressphoto.org/getmedia/8bb636df-ad6d-4152-bf75-2e5ee059ee24/2002-Pietro-Di-Giambattista-PO3?maxsidesize=1920&resizemode=force,F:\Temp\2002\Pietro Di Giambattista\1.jpg,"A Roma girl from Bosnia-Herzegovina in the back seat of a car, leaves an immigrants' camp outside Rome. In the past decade, the camps have received an influx of Romas from other parts of Europe, forced from their homes by warfare and economic hardship.",3rd prize,Pietro Di Giambattista,2002,,,,,,Romas from Bosnia-Herzegovina and other parts of Europe have been forced from their homes by war and economic hardship in Roma camps outside Rome.,Bosnia-Herzegovina,0.9857666350903358
1,Not Specified,2002 Photo Contest,Portraits,"03 December, 2001",https://www.worldpressphoto.org/getmedia/b840165c-0d81-4328-a3d5-a8371b1ec337/2002-Tim-Hetherington-POS1-AL?maxsidesize=1920&resizemode=force,F:\Temp\2002\Tim Hetherington\1.jpg,"Abu Koroma, a pupil of Milton Margai School for the Blind, Freetown, Sierra Leone.

Milton Margai is the only school for the blind in Sierra Leone. Its 80 pupils range in age from 4 to 18. The school has survived the turmoil of an ongoing civil war. Evacuated during a coup in 1998, it was bombed the following year. Some of its pupils were blinded by rebels during the conflict. The school has basic facilities but tries to keep academic standards high. It emphasizes Braille reading and writing and typing, enabling pupils to go into secondary education, and find jobs.",1st prize,Tim Hetherington,2002,,,,,,Abu Koroma is a pupil of the Sierra Leone school Milton Margai School for the Blind.,Sierra Leone,0.9985229746363586
1,Not Specified,2002 Photo Contest,Science & Technology,"01 January, 2001",https://www.worldpressphoto.org/getmedia/15ec2f73-a1f9-4a4c-886a-1f3f55c35636/2002-Olivier-Grunewald-STS3-AL?maxsidesize=1920&resizemode=force,F:\Temp\2002\Olivier Grunewald\1.jpg,"The Northern Lights—or Aurora Borealis—are produced when solar wind, eruptions of electrified particles from the sun, collide with Earth's magnetic field. These magnetic storms can also damage satellites and other telecommunications installations. In a new scientific field, researchers at the EISCAT base are pioneering space meteorology, to forecast the weather in space. In the period 2000-1, increased solar activity led to particularly intense light displays.",3rd prize,Olivier Grunewald,2002,,,,,,"The Northern Lights—or Aurora Borealis—are produced when solar wind, eruptions of electrified particles from the sun collide with Earth's magnetic field.",Earth,0.9999483830268048
1,Not Specified,2002 Photo Contest,Portraits,"01 January, 2001",https://www.worldpressphoto.org/getmedia/1787fe99-5f18-45e3-918c-cdaaf4792631/2002-Jodi-Bieber-PO1?maxsidesize=1920&resizemode=force,F:\Temp\2002\Jodi Bieber\1.jpg,"A Pakistani girl rests after searching for something to sell in order to feed her family. She does not go to school as her parents cannot afford for her to stop working. With limited or no education, young women in Pakistan have few chances to break out of a cycle of poverty and hardship. International organizations in the area aim to encourage rural communities to shift their traditional customs and send their girls to school.",1st prize,Jodi Bieber,2002,,,,,,International organizations in Pakistan aim to encourage rural communities to shift their traditional customs and send their girls to school.,Pakistan,0.9999660255683978
1,Not Specified,2002 Photo Contest,Science & Technology,"01 January, 2001",https://www.worldpressphoto.org/getmedia/ea0f15fe-23a9-4b1f-b692-96b2c6b9b0da/2002-Ziyah-Gafic-STS1-AL?maxsidesize=1920&resizemode=force,F:\Temp\2002\Ziyah Gafic\1.jpg,"A woman holding a photograph of her brother, is told the skull is his. A number of international organizations are unearthing skeletons and other remains, in an effort to trace any of the 27,000 people missing after the Bosnian war of 1992-1995. Investigators use forensic techniques to identify bodies exhumed from mass graves.",1st prize,Ziyah Gafic,2002,,,,,,"A woman holding a photograph of her brother is told the skull is his, after a number of international organizations are unearthing skeletons.",None,None
1,Not Specified,2002 Photo Contest,Science & Technology,"23 December, 2001",https://www.worldpressphoto.org/getmedia/a0dbedaa-6918-4fe0-aa2e-6368e8cb01d8/2002-Stefan-Boness-ST3?maxsidesize=1920&resizemode=force,F:\Temp\2002\Stefan Boness\1.jpg,"A girl receives a polio vaccination at a health station. Local authorities organized the vaccinations as part of an Africa-wide campaign, to eradicate polio from the continent. Hearing loudspeaker announcements from a mobile clinic, mothers in the village of Dresa took their children to receive the vaccine. While non-existent in many parts of the world, the disease remains a threat, prompting a World Health Organization global initiative to free the world of polio by 2005.",3rd prize,Stefan Boness,2002,,,,,,Local authorities organized the vaccinations as part of an Africa-wide campaign to eradicate polio from the continent.,Africa-wide,0.8160144553727093
1,Not Specified,2002 Photo Contest,Science & Technology,"02 May, 2001",https://www.worldpressphoto.org/getmedia/06295f02-8b39-4d95-9d28-5a009c291785/2002-John-Costello-ST1?maxsidesize=1920&resizemode=force,F:\Temp\2002\John Costello\1.jpg,"Doctors test the wiring that moves William Kilbride's hand for the first time since his accident. At Cooper Hospital, surgeons used a new muscle stimulation system for quadriplegics called 'Freehand'. In a seven-hour operation, they first attached eight electrodes to muscles inside his right arm. Then a small Implanted Receiver Stimulator (IRS), similar to a pacemaker, was placed in Kilbride's chest. The stimulator, activated by shoulder movements picked up by a sensor, sends electrical signals through thin wiring to the electrodes, causing the muscles to contract. When surgeons turned on the power, his fingers curled. Weeks later, Kilbride could feed himself, with help, and write his own name.",1st prize,John Costello,2002,,,,,,Doctors have used a new muscle stimulation system for quadriplegics to help him move his hand.,None,None
1,Not Specified,2002 Photo Contest,Science & Technology,"09 July, 2001",https://www.worldpressphoto.org/getmedia/31bcf9ef-7dc4-43f5-b3d1-32192b853f8d/2002-Martin-Sasse-ST2?maxsidesize=1920&resizemode=force,F:\Temp\2002\Martin Sasse\1.jpg,Women wait for cosmetic eyelid surgery at Yanhee Hospital. Many young women in Thailand strive for a popular Eurasian look.,2nd prize,Martin Sasse,2002,,,,,,Many young women in Thailand strive for a popular Eurasian look.,Thailand,0.9999771119223055
1,Not Specified,2002 Photo Contest,Sports,"10 September, 2001",https://www.worldpressphoto.org/getmedia/9a6eed36-6aa8-40d7-b897-a9758dc8464c/2002-Carlos-Puma-SP2?maxsidesize=1920&resizemode=force,F:\Temp\2002\Carlos Puma\1.jpg,"Juan Carlos Valdez runs for the fence at a jaripeo, a Mexican rodeo. A popular event deriving from Northern Mexico, the jaripeo is a test of courage and skill for the men who ride the bucking bulls. At the Lake Perris Fairgrounds rodeo, Valdez's job was to distract the beast when it threw off riders. Events took a dangerous turn, but he narrowly escaped the charging bull.",2nd prize,Carlos Puma,2002,,,,,,"Juan Carlos Valdez runs for the fence at a jaripeo, a Mexican rodeo. A popular event deriving from Northern Mexico, the jarapeo is a test of courage and skill for the men who ride the bucking bulls.",Mexico,0.9456671103026721
1,Not Specified,2002 Photo Contest,Science & Technology,"01 May, 2001",https://www.worldpressphoto.org/getmedia/48d5a737-fc70-4e05-82a3-dc7c453bd78b/2002-Christoph-Gerigk-STS2-AE?maxsidesize=1920&resizemode=force,F:\Temp\2002\Christoph Gerigk\1.jpg,"Divers examine a colossal statue of a Pharaoh dated between 6th and 4th century BC. Here at the site of the ancient city of Herakleion, off the coast if Egypt in the Mediterranean Sea, archeologists search for antiquities preserved in the deep.",2nd prize,Christoph Gerigk,2002,,,,,,Archeologists are examining a colossal statue of a Pharaoh dated between 6th and 4th century BC at the site of the ancient city of Herakleion off the coast of Egypt in the Mediterranean Sea.,Egypt,0.8913888005226127
1,Not Specified,2002 Photo Contest,People in the News,"01 September, 2001",https://www.worldpressphoto.org/getmedia/02e6fde4-64e4-4bfc-a489-ba3892742e16/2002-Julien-Daniel-PNS3-AL?maxsidesize=1920&resizemode=force,F:\Temp\2002\Julien Daniel\1.jpg,"22-25 September. Broadway became a focal point for those who came to see and photograph the wreckage of the World Trade Center. In the weeks after the 9/11 attacks, the huge site came to be known as Ground Zero. With New Yorkers and tourists gathering to watch the massive search and clean-up operation, souvenir sellers set up shop nearby.",3rd prize,Julien Daniel,2002,,,,,,The New York City Museum of Art has opened its doors to the public on 22 and 25 September.,United States,0.996840163084812
